,title,label
4747,Too Soon? Media Declares Clinton the Presumptive Nominee,['FAKE']
4748,Our new country: Women and minorities hit hardest,['REAL']
4749,"It’s Cruz, not Trump, who looks more like favorite to win GOP nomination",['REAL']
4750,Tim Kaine defends Clinton and says she's learned from email 'mistake',['REAL']
4751,Homeless Trump Supporter guards Trump’s star on Hollywood Blvd… “20 million illegals and Americans sleep on streets”,['FAKE']
4752,Arizona first in nation to require patients be informed of abortion-reversal option,['REAL']
4753,Clinton clinches Democratic nomination – Sanders vows to fight on,['REAL']
4754,Iraq bans alcohol,['REAL']
4755,The 10 most bald-faced lies from the final Republican debate of 2015,['REAL']
4756,"Hillary Will Go To Prison, Not The Oval Office [Video]",['REAL']
4757,28 Alternative Uses for Life Saving Mylar Emergency Blankets,['REAL']
4758,Fear is making the GOP’s job easier,['FAKE']
4759,Ted Cruz doesn't talk about the government shutdown,['FAKE']
4760,"Standoff between Obama, Netanyahu deepens despite Palestinian state clarification",['FAKE']
4761,Lindsey Graham presidential bid bets on foreign policy,['REAL']
4762,Clinton broadens campaign effort to target wary Republicans,['FAKE']
4763,5 Questions That Now Loom Over Tonight's Debate,['REAL']
4764,Gunman storms Tunisia resort in deadly attack aimed at foreigners,['FAKE']
4765,Time for GOP panic? Establishment worried Carson or Trump might win.,['FAKE']
4766,Clinton's 'deplorables' slip: 2012 campaign hints it's not a game-changer (+video),['REAL']
4767,CLINTON: I’D ADD MICHELLE OBAMA TO MY CABINET,['REAL']
4768,"Walker forms political committee, says he's 'very interested' in 2016 bid",['FAKE']
4769,Comment on Colin Kaepernick Just Started a Black Panther-Inspired Youth Camp to Teach Kids to Fight Oppression by European≠Nationality/Ethnicity,['FAKE']
4770,The Masquerade Ball: Fall’s Ghosts and Our Election Farce,['REAL']
4771,"Fewer immigrants are entering the U.S. illegally, and that’s changed the border security debate",['REAL']
4772,Trump says he’s willing to spend $1 billion on campaign,['FAKE']
4773,Kylie Jenner Sizzles In These Chip-Pan Accident Pictures,['REAL']
4774,"WATCH: On The Missouri Campus, A Clash Of 2 First Amendment Protections",['REAL']
4775,Secrets of the US Election: Assange Talks to Pilger,['FAKE']
4776,"Obama hits the road to push new programs, win support for his tax plan",['FAKE']
4777,Comment on What Does Success Mean To You? by 11 Things To Let Go Of Before The New Year,['FAKE']
4778,Louisiana’s Common Core Debacle,['REAL']
4779,New Solar Panels Pull Drinking Water From The Air Because Clean Water Is A Human Right,['REAL']
4780,"U.S. economy adds 215,000 jobs in March, jobless rate ticks up to 5 percent",['FAKE']
4781,Lesser-Known Celebrity Contract Riders - The Onion - America's Finest News Source,['REAL']
4782,Baltimore calls in federal agents to help homicide cops deal with spike in violence,['REAL']
4783,Militarized Police Brutalize and Arrest Peaceful Protesters at Dakota Access Pipeline #NoDAPL,['REAL']
4784,John McCain Withdraws Support of Donald Trump,['REAL']
4785,Jeb Bush has 'grave doubts' about Donald Trump in WH,['FAKE']
4786,Hillary Literally Became the Definition of ‘Pathological Lying’ on Google Yesterday,['REAL']
4787,Clinton policy on Syria would lead to WW III: Trump,['FAKE']
4788,The Globalization Of Media: A Failing Strike Force,['REAL']
4789,Nuclear Reactor in Norway Leaks Radioactive Iodine,['REAL']
4790,This policing innovation helped fight crime. But it also led to more corruption.,['REAL']
4791,"Post-ABC Tracking Poll: Trump 46, Clinton 45, as Democratic enthusiasm dips",['FAKE']
4792,Wasserman Schultz on Sanders' response to Nevada chaos: 'Anything but acceptable',['REAL']
4793,Reductress » ‘How Am I Supposed To Explain This To My Children?’ Asks Melania Trump,['REAL']
4794,Hillary Clinton Cancels Campaign Events Following Pneumonia Diagnosis,['REAL']
4795,Jon Stewart Finally Comments On Donald Trump’s Lewd Locker Room Talk,['FAKE']
4796,The US knows LGBTQ immigrants are often raped in detention. It puts them there anyway.,['REAL']
4797,The Boston Globe imagined how it would cover a President Donald Trump. It's horrifying.,['REAL']
4798,"BREAKING – NYPD Knows The TRUTH About Hillary, Issues Urgent Alert to Voters | EndingFed News Network",['FAKE']
4799,Super Tuesday's over. Can Trump still be stopped? Yes. Here's how,['FAKE']
4800,TERROR THREAT WARNING MONDAY | RedFlag News,['REAL']
4801,PENNSYLVANIA GUN STORE tells customers “Muslims and Hillary supporters are not welcome”,['REAL']
4802,America will die old and broke: The systematic right-wing plot to ransack the middle-class nest egg,['REAL']
4803,"Kasich tells Indiana voters to support him, despite pledge not to campaign",['REAL']
4804,5 Things To Know About Mike Pence Before Tuesday's Debate,['REAL']
4805,"House Republicans seek ObamaCare repeal, more defense $$ in new budget plan",['FAKE']
4806,Trump Panics As 28% of Florida GOP Early Votes go to HILLARY (VIDEO),['REAL']
4807,Comment on Anonymous: World War 3 Is On The Horizon (In 2016) by World War 3 News 2016: Anonymous Declares WW3 'on the Horizon',['FAKE']
4808,Hillary Clinton broke the rules: Our view,['REAL']
4809,"Trump surges in battleground, national polls",['FAKE']
4810,Ballot Access: Another Way Dems and the GOP Screw Third Parties,['REAL']
4811,"US, Japan Push to Fortify Alliances Amid Threat Posed by North Korea",['REAL']
4812,The secret plot behind the creation of ISIS,['REAL']
4813,FANTASTIC! TRUMP'S 7 POINT PLAN To Reform Healthcare Begins With A Bombshell! » 100percentfedUp.com,['REAL']
4814,Emotional Attachment to Political Parties Seems to Make People More Knee-Jerk in Their Beliefs,['FAKE']
4815,Donald Trump’s despotic fantasies: Here’s what the world would look like if he were president,['FAKE']
4816,Globalist Plan for Human Control,['FAKE']
4817,"In the United States, anxiety is up, but crime is down",['REAL']
4818,Trump Melts Down And Accuses The US Postal Service Of Stealing The Election For Clinton,['FAKE']
4819,"Donald Trump, Hillary Clinton showcase clashing styles at times of crisis",['FAKE']
4820,Trump says building a U.S.-Mexico wall is ‘easy.’ But is it really?,['REAL']
4821,U.S.-backed Syrian rebels appeal for antiaircraft missiles,['REAL']
4822,Dogs hit escapees' scent at gas station near prison,['FAKE']
4823,Clinton fact-checked on 'truthful' claim in email scandal,['FAKE']
4824,Dem outcry on abortion measure they failed to notice threatens to stall anti-sex trafficking bill,['REAL']
4825,Podesta relative earned six-figure fees lobbying Clintons State Dept. during his tenure there,['REAL']
4826,Running on the Hillary Ticket? Then Let Me Ask…,['REAL']
4827,BREAKING: Trump VP Plane Slides Off Runway at LaGuardia Airport in NYC!,['FAKE']
4828,Let’s make the South stop lying: The right’s war on our history — and truth — must be defeated now,['FAKE']
4829,Bundy Brother Acquittal Trolled In The Most Hilarious Way On Craigslist,['REAL']
4830,October Shocker: FBI Has Explosive Information on Trump Conspiring With Putin,['FAKE']
4831,Bernie vs. Hillary: Who connects better with voters?,['REAL']
4832,Bernie Sanders' big day,['REAL']
4833,On Mass Media and its Perceived Prerogatives,['REAL']
4834,Donald Trump Likely to End Aid for Rebels Fighting Syrian Government    : Information,['FAKE']
4835,"Trump, Cruz keep on winning. Four reasons why 'Super Saturday' matters",['FAKE']
4836,How Trump Happened,['FAKE']
4837,Libertarian Gary Johnson Tries His Luck in Las Vegas,['REAL']
4838,6 Major Supreme Court Cases That Would Have Been Different Without Scalia,['REAL']
4839,Email Reveals What Progressive Think Tank Gained By Hosting Netanyahu,['REAL']
4840,iMAHDi – the arrivals 28 Why Satanism is Practiced by Our Leaders القادمون,['REAL']
4841,"Clinton blasts Wall Street, but still draws millions in contributions",['FAKE']
4842,BLACK TRUMP SUPPORTERS call Hillary Clinton a “racist”,['FAKE']
4843,Watch: Praying Muslims sit on Jewish prayer shawls in airport shul – Jews are outraged,['FAKE']
4844,Donald Trump is destroying Jeb Bush: Why his 9/11 gambit could be the last straw,['REAL']
4845,"Lights, Camera, Propaganda! Washington's Anti-Russia Campaign Invades Hollywood - Danielle Ryan",['FAKE']
4846,US Calls On Saudi Arabia To End Airstrikes Against Yemen,['FAKE']
4847,Trumpâ€™s Proposed Student Loan Program Makes Him Look More Liberal Than Obama; Republicans Fuming,['FAKE']
4848,Election Heats Up: Kerry Heads To The Poles…In ANTARCTICA WTF,['REAL']
4849,Nestle seeks more groundwater to expand Michigan plant,['REAL']
4850,States with the most people on food stamps,['REAL']
4851,Why Mitch McConnell bid to extend Patriot Act failed,['FAKE']
4852,POLL: Who will win Florida? - USAPoliticsNow,['FAKE']
4853,World wildlife ‘falls by 58% in 40 years’,['REAL']
4854,Administration officials defend Iran nuclear deal,['REAL']
4855,"Assange: Clinton And ISIS Are Funded By Same People, “Trump Not Permitted To Win”",['FAKE']
4856,Couple Seeking House Willing To Do Webcam Show For Landlords,['FAKE']
4857,90 Percent of So-Called Clean Hydroelectric Projects Will Usher In A New Wave of Mercury Contamination,['REAL']
4858,"Mitt Romney Was Right: To win in 2016, here's what Republicans must do now",['FAKE']
4859,"In wake of Paris shooting, Spain worries about terror attacks on its home soil",['FAKE']
4860,Carly’s momentum keeps growing,['REAL']
4861,Why mass shootings don't convince gun owners to support gun control,['REAL']
4862,Division and tension at the DNC: The Democrats’ night of unity is marred by dissent,['REAL']
4863,Man with unfashionable front door feared by neighbours,['REAL']
4864,Why Was this Natural Medicinal Substance Just Banned by the DEA?,['FAKE']
4865,Terrorists attack police training college in Pakistan: 60 cadets killed and 120 injured,['REAL']
4866,6 Takeaways: Democrats tangle at debate in New York,['REAL']
4867,Freedom Rider: Russophobia: War Party Propaganda,['REAL']
4868,Bombs Ready: The American Blob Is Already Oozing Into Syria - Ryan Cooper,['FAKE']
4869,Republicans push for a permanent aristocracy,['FAKE']
4870,"Classified emails from Clinton aides kick-started FBI probe, candidate downplays controversy",['REAL']
4871,Cruz likely to block Trump on a second ballot at the GOP convention,['REAL']
4872,Comment on BREAKING: Supreme Court Rules Cops Can Break the Law to Enforce the Law by Joseph Edward Bodden,['FAKE']
4873,The Failure of US Democracy,['REAL']
4874,Trump or Clinton?,['FAKE']
4875,5 takeaways from the debate that didn’t matter,['REAL']
4876,Pleading for Paul Ryan,['FAKE']
4877,Long Odds Ahead for Obama on His Troubled Trade Agenda,['REAL']
4878,Here Is Why the Trump Administration Will Be a Force for Peace - James P. Pinkerton,['FAKE']
4879,Plouffe to Clinton: Stop micromanaging,['FAKE']
4880,Obama's leadership tank is out of gas: President shrinks as our challenges grow,['REAL']
4881,Sex and the Presidential City,['REAL']
4882,Marco Rubio is running scared,['FAKE']
4883,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,['REAL']
4884,Urban Population Booms Will Make Climate Change Worse,['REAL']
4885,An Open Letter to Black South African Police Officers,['FAKE']
4886,Nanny In Jail After Force Feeding Baby To Death,['REAL']
4887,Meet the Trump Truthers: Media figures insist bigoted Trump questioner was just a liberal plant,['FAKE']
4888,Why is #SpiritCooking Trending on Twitter?,['REAL']
4889,CETA Is Step towards a Corporate Land Called Euramerica,['FAKE']
4890,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,['FAKE']
4891,"Shouts of ‘Not my president!’ in California, following Trump victory",['REAL']
4892,"Trump’s a walking time bomb: Don’t be fooled by his “victory,” he can implode his own campaign at any moment",['REAL']
4893,"‘Chairman Cash’ – John Podesta is Paid $7,000 a Month by Foundation Run by Banker With Ties to Financial Crisis",['REAL']
4894,Israeli Minister sparks Scandal after showing Satisfaction at Italy's Earthquakes,['REAL']
4895,Trump’s campaign for celebrity,['FAKE']
4896,"Eric Trump: Dad's Campaign To Focus On, Fix Inner-City Education",['FAKE']
4897,Brexit Lost: Scuppered By May and High Court,['REAL']
4898,Trump spurs some conservative leaders to step back from the GOP,['FAKE']
4899,"Obama's DOJ Issued ""Stand Down"" Order on Clinton Foundation Investigation",['FAKE']
4900,Breaking/Exclusive: Comey Lied: FBI “Synced” Weiner Laptop Under Misused Terror Warrant – Updated,['FAKE']
4901,Michael Moore Visits WikiLeaks’ Julian Assange [Video],['REAL']
4902,Election Night Drama: Hillary overheard giving spouse a tongue lashing!,['REAL']
4903,Israeli Deputy Minister: Italy Quakes Retribution For Anti Jewish Vote,['FAKE']
4904,Is it 2016 already?,['FAKE']
4905,It’s On: Between Duterte and America,['REAL']
4906,Boehner: Israel trip planned before Netanyahu-Obama rift,['REAL']
4907,The US May Soon Face an Apocalyptic Seismic Event,['REAL']
4908,Anti-Trump Protester Holds Reprehensible Sign about Melania – TruthFeed,['REAL']
4909,Why These Democrats Flipped To Defeat Wall Street Deregulation,['REAL']
4910,New Leaked Clinton Emails Came from the Devices of Anthony Weiner,['FAKE']
4911,Federal Election Commission (“FEC”) Is Another Example of a Lazy Corrupt Agency,['REAL']
4912,California Airport Security Tightened Amid ISIS Fears,['REAL']
4913,"Exclusive: New Jeb Bush Super PAC ad uses Paris, San Bernardino images",['REAL']
4914,Megyn [sic] Kelly: Gowdy Triumphantly Comments on the Hillary Case Reopening,['REAL']
4915,Can Hillary flip the script in Oregon and Kentucky?,['REAL']
4916,Rise of Mandatory Vaccinations Means the End of Medical Freedom,['REAL']
4917,Bank of Canada Commentary Whipsaws Loonie,['FAKE']
4918,Cruz and Kasich form an alliance: Is that fair? (+video),['REAL']
4919,Glenn Reynolds: Don't be a sucker for socialism,['REAL']
4920,Why the death of GOP 'loyalty pledge' matters,['REAL']
4921,How Cruz rescued Carson,['REAL']
4922,Would A Trump Presidency Make SJWs EVEN MORE Aggressive–And Is Secession The Answer?,['REAL']
4923,FRENCH COLLEGE STUDENT came to America with her family nine years ago because Europe had become too dangerous to live in because of mass Muslim migration,['FAKE']
4924,Police Arrest 12 Suspected Of Helping Paris Gunmen,['FAKE']
4925,Combat Obesity with a Balance of Omega-3 and Omega-6,['REAL']
4926,What is the goal of the Progressive Movement: to gain power or to give it away?,['REAL']
4927,US election 2016: Bernie Sanders' and Hillary Clinton's policies compared,['REAL']
4928,"Trump, Clinton trade blows on terror and guns in wake of Orlando attack",['FAKE']
4929,What's wrong with the planet? Saudi Arabia to be reelected to UN Human Rights Council,['FAKE']
4930,Clinton defends role over Benghazi in heated Hill hearing,['FAKE']
4931,Many Clinton charity donors also got State Department awards under Hillary,['REAL']
4932,Hillary Clinton and Bernie Sanders = lecture vs. rock concert,['REAL']
4933,Even Gawker haters should fear the strategy Peter Thiel is using to destroy Gawker,['FAKE']
4934,Gun control becomes a litmus test in Democratic primaries,['REAL']
4935,ATF misfire? Guide indicates bullets at center of firestorm already banned; agency blames 'error',['FAKE']
4936,America’s Most Popular ‘Legal’ Drug is Responsible for 25% of ALL Cancer,['REAL']
4937,Stationing American troops in Japan will lead to bloody tragedy – ex-PM of Japan,['REAL']
4938,Deterioration of Interracial Relations During Barack Obama’s Presidency,['REAL']
4939,VFW fires back at Obama: Politics not 'confused',['REAL']
4940,GOP reaches ‘new level of panic’ over Trump’s candidacy,['FAKE']
4941,Clinton regrets 1996 remark on ‘super-predators’ after encounter with activist,['REAL']
4942,Washington Post Anti-Trump Scare Tactics,['REAL']
4943,Critics to the White House: Call Orlando What it Is,['FAKE']
4944,‘On Contact’: Chris Hedges and Medea Benjamin on the U.S.-Saudi Alliance,['REAL']
4945,"Defying Republican orthodoxy, Trump trashes trade deals and advocates tariffs",['REAL']
4946,Former Egyptian president Morsi sentenced to death,['REAL']
4947,Re: Jedi mind trick? Mark Hamill to Democrats: ‘Don’t panic- VOTE!’,['REAL']
4948,"Copenhagen police shoot, kill man near train station",['FAKE']
4949,Hoax Tweet leads to street riots,['FAKE']
4950,Let’s dispel with this notion that Donald Trump knows what he’s doing,['FAKE']
4951,"Republican convention’s ‘non-conventional’ list: Model, astronaut and Trump clan",['REAL']
4952,Curfew begins in riot-torn Baltimore,['REAL']
4953,Battle For Mosul Not What It Seems,['FAKE']
4954,How right was Romney?,['REAL']
4955,Marco Rubio: Donald Trump's plan 'borders on the absurd',['FAKE']
4956,Steven Seagal receives Russian citizenship on Putin’s personal decision,['REAL']
4957,Man searching for unbiased review of ADHM and Shivaay on internet ends up exhausting data pack,['FAKE']
4958,The state Duma has postponed the adoption of the bill on “winter tires” | The Newspapers,['REAL']
4959,Not all the recent fires at black churches were arson. Here's what we know.,['FAKE']
4960,21 Things We’ve Learned About Hillary Clinton from Wikileaks That the MSM Won’t Share…But YOU Can!,['REAL']
4961,UDAN effect: Bengaluru techies demand air taxi services to cross Silk Board,['REAL']
4962,Obama Will Address Hillary’s Email Scandal on First Ever ‘Fox News Sunday’,['REAL']
4963,Russia reveals chilling first images of super-nuke ‘Satan 2’ which has ‘power to devastate area size of Texas’,['FAKE']
4964,Obamacare on the line at SCOTUS,['FAKE']
4965,Asda shoppers ‘just generally angry’,['REAL']
4966,Obama to propose ending sequester,['REAL']
4967,More Bang for the Buck | New Eastern Outlook,['REAL']
4968,Ben Shapiro Destroys John Oliver On Abortion And Trump | Daily Wire,['REAL']
4969,Sanders says he's backing DNC chair's primary opponent,['REAL']
4970,Trump doubles down in naming a combative true believer as campaign chief,['FAKE']
4971,US faces calls to ‘walk away’ from Iran talks,['FAKE']
4972,A monumental test for Boehner,['REAL']
4973,"Comment on Why We’re All Deficient In Magnesium, The Many Signs & What To Do by Ain’t No Sunshine: Seasonal SADness and Magnesium | Activation Health",['REAL']
4974,"CNBC: TRUMP WILL WIN THE ELECTION AND IS MORE POPULAR THAN OBAMA IN 2008, AI SYSTEM FINDS",['REAL']
4975,BECK: COMEY LETTER ‘ONE OF THE MOST IRRESPONSIBLE THINGS TO EVER HAPPEN’,['REAL']
4976,Sanders campaign sues DNC after database breach,['REAL']
4977,Russian warships ready to strike terrorists near Aleppo,['FAKE']
4978,Time does nothing,['REAL']
4979,Podesta Goes Crazy Live On CNN Over New FBI Hillary Investigation,['FAKE']
4980,"Kim Davis Could Pay As Much As $225,000 In Legal Costs For Her Publicity Stunt",['FAKE']
4981,Rapper invited to meet with Obama on youth initiative has ankle monitor go off during meeting,['REAL']
4982,German Panzers to Rumble Once More Along Russian Borders,['FAKE']
4983,Black Female Attorney Demolishes anti-Trump White TV Anchors,['REAL']
4984,Scientists believe they have found ET,['REAL']
4985,Pundits and presidents complain about polarization. But it may be the sign of a healthy democracy.,['REAL']
4986,Obama again delays Afghanistan troop drawdown,['REAL']
4987,US Government and the Clinton female: Come to the Psychiatrist's Couch,['FAKE']
4988,Hacker Guccifer 2.0 Issues Dire Warning to Americans : Democrats May Try and HACK the Election – TruthFeed,['FAKE']
4989,"Boulder bash: Trump may rip Carson, but the pressure is on Jeb",['FAKE']
4990,Echoes of Charlie Hebdo in attack on Texas Muhammad cartoon event (+video),['FAKE']
4991,One of this election's bright spots: early voting,['REAL']
4992,Battle over Obama immigration actions lands before Supreme Court,['FAKE']
4993,10 Ways Russia is Preparing For World War 3,['FAKE']
4994,Race to replace Boehner expected to be another leadership vs. conservative caucus showdown,['REAL']
4995,Takeaways from the GOP town hall,['REAL']
4996,Brother of Clinton’s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll,['REAL']
4997,Hillary Spent $25 Million from Clinton Foundation on Private Jets,['REAL']
4998,"From Pauper to A-List Princess, Anna Kendrick Reveals She Was Once 'Too Poor' To Buy Shoes for Oscars",['REAL']
4999,Trump’s sweep is another humiliating defeat for media and political elites,['FAKE']
5000,Levers of Power: Flushing the Vote Down the Memory Hole,['FAKE']
5001,2016ers hail release of U.S. prisoners held by Iran as Republicans slam Obama policy,['REAL']
5002,Is Sanders 2016 Becoming Nader 2000?,['FAKE']
5003,"The Perfect State Index: If Iowa, N.H. Are Too White To Go First, Then Who?",['REAL']
5004,Poll Finds Americans' Support For Police Highest In Nearly 50 Years,['FAKE']
5005,FBI Director Comey Sent Letter To Staff All But Admitting He Botched The Email Announcement,['REAL']
5006,Super PACs Escalate Air War Ahead of Iowa Caucuses,['REAL']
5007,Self-proclaimed “genius” reaches new highs in stupidity: Trump puts his incompetence on full display,['FAKE']
5008,Journalist facing 45 years in jail for filming the tar sands pipeline protest in North Dakota,['FAKE']
5009,Trump’s Campaign Is Damaging His Brand,['FAKE']
5010,ISIS Extremist Who Beheaded Prisoners Is Identified As Man From London,['REAL']
5011,"Millennials ‘Search for Truth’ on Election but Distrust Media, Intelligence Firm Reports",['REAL']
5012,Assassination attempt at Reno Trump rally?,['REAL']
5013,Iran's Supreme Leader Slams Republican Letter On Nuke Deal,['REAL']
5014,"Pence, after Trump, denounces Clinton calling supporters ‘deplorables,’ says disrespectful",['FAKE']
5015,"Clinton, back in the Benghazi hot seat, withstands Republicans’ grilling",['FAKE']
5016,What's Marco Rubio's strategy against Donald Trump?,['REAL']
5017,Paris: Riot Police Flatten Invader Camp,['REAL']
5018,Connect Series Webinar Oct 2016 | Financial Markets,['REAL']
5019,What Keeps the F-35 Alive,['REAL']
5020,AMERICAN EVIL,['FAKE']
5021,Fiorina: Breakout debate performance has sparked 'uptick' in financial support,['REAL']
5022,Waco biker gang shootout kills 9 outside Twin Peaks,['REAL']
5023,"AT&T Buying Time Warner: If Approved, Assures Greater Scoundrel Media Consolidation Than Already",['REAL']
5024,Turnout is name of the game in Iowa caucuses,['REAL']
5025,BREAKING: Trump Voters in Critical Swing State FURIOUS as Machines SWITCH Votes to HILLARY | Top Right News,['FAKE']
5026,CPAC Conservatives Skeptical Of Another Bush,['REAL']
5027,One Veteran’s War on Islamophobia,['FAKE']
5028,Israeli Minister sparks Scandal after showing Satisfaction for Italy's Earthquakes,['REAL']
5029,Sanders signals the end is near,['REAL']
5030,Donald Trump could 'shoot somebody and not lose voters',['REAL']
5031,Democratic primaries: Clinton claims nomination victory,['REAL']
5032,First take: A great jobs report for investors,['FAKE']
5033,Donald Trump's Super Pac backers worry candidate's errors are piling up,['FAKE']
5034,Did you know that cinnamon can boost intelligence?,['REAL']
5035,Assange Points Out Hillary’s Emails Confirm Oligarchic Control,['REAL']
5036,Trump’s tragic victory lap,['FAKE']
5037,Astronomers Think They Have Just Discovered Messages Sent From Aliens,['FAKE']
5038,"When Dad’s Kind Birthday Gift For Ex-Wife Has His Friends Puzzled, He Explains Who It’s Really For",['REAL']
5039,"Trump protests intensify, as doubts swirl about spontaneity",['REAL']
5040,The big problem Obama's free community college plan ignores,['REAL']
5041,Millennials and Gen X worried retirement years won't be so golden,['REAL']
5042,"UK Prepares For War, Sends Tanks & Soldiers To Russia’s Border",['FAKE']
5043,Initial prognosis poor for Obama’s immigration program at Supreme Court,['REAL']
5044,AG Lynch Told Comey,['FAKE']
5045,VIDEO : Epic Loser Weiner Says He Downloaded ALL OF HUMA’S EMAILS By “ACCIDENT” – TruthFeed,['REAL']
5046,Rick Rule: Broadcast Interview – Available Now,['REAL']
5047,"Hillary is So Unpopular, She Has to Pay Off Youth Voters and Fabricate Her Rallies",['REAL']
5048,"Bankrupt Hanjin breaks stalemate, vessels begin cargo unload",['REAL']
5049,"Gold prices grow by $60 as Trump wins, US dollar trashed",['FAKE']
5050,California National Guard Members won’t have to Pay Back Bonuses,['FAKE']
5051,Nation Elects First Black-Hearted President - The Onion - America's Finest News Source,['REAL']
5052,"Here’s PROOF The Gold Price is Based On Cost, Not Supply and Demand",['REAL']
5053,Why I’m Suing Vanderbilt University,['FAKE']
5054,"Obama, muted on human rights, lifts arms embargo on Vietnam",['FAKE']
5055,Trump supporters a ‘basket of deplorables.' Is this Clinton's '47 percent' moment? (+video),['FAKE']
5056,Democratic decay,['REAL']
5057,Comment on Election 2016: Playing a Game of Chicken With Nuclear Strategy by pretzelattack,['REAL']
5058,Snowden’s former employer hires ex-FBI director to review security after 2nd data breach,['REAL']
5059,"Report on hiring, quits brightens labor market picture",['FAKE']
5060,"Reuters-Ipsos Poll: Trump, Bush in Virtual Dead Heat",['FAKE']
5061,House Negotiators Nearing Deal to Curb NSA Data Collection Powers,['REAL']
5062,"Huma may have violated ‘legal obligation’ regarding classified info, FOIA request shows",['REAL']
5063,Someone Just Donated $2.5 Million to Bail Out Everyone Arrested at Standing Rock,['REAL']
5064,What Does Washington ‘Plan B’ in Syria Really Mean? | The Vineyard of the Saker,['FAKE']
5065,"McConnell, after his no-shutdowns pledge, quickly finds himself boxed in",['REAL']
5066,Russell Brand’s Back on ‘The Trews’ and He’s Got Quite a Bit to Say About the U.S. Elections (Video),['REAL']
5067,UFO over the East Valley here in AZ last night.,['REAL']
5068,Putin: Russia Is Not Going To Attack Anyone,['FAKE']
5069,How to Tell Debt Facts From Political Hype,['REAL']
5070,Trump on Twitter: Hillary is 'Brainwashed',['FAKE']
5071,Poll: Most disapprove of Obama handling of ISIS,['FAKE']
5072,The Trump – Epstein Rape Lawsuit,['FAKE']
5073,White House hits 'AWOL' Congress for shirking AUMF,['REAL']
5074,Hillary Clinton To Announce Presidential Bid On Sunday,['REAL']
5075,Social Justice Warriors Vow to Call the Police on People Wearing “Offensive” Halloween Costumes,['REAL']
5076,The Only Way to Save the World is to Save Yourself,['FAKE']
5077,Senate passes NCLB replacement: Will shift to states help or hurt students? (+video),['FAKE']
5078,Senate panel votes Tuesday on Iran bill that gives Congress say on nuclear deal,['REAL']
5079,"Dems Try to Slander Comey After He Re-Opens Hillary Investigation, Then THIS VIDEO Surfaces",['REAL']
5080,"Black Turnout Soft in Early Voting, Boding Ill for Hillary Clinton",['REAL']
5081,Top Black Lives Matter Activist: ‘We Will Incite Riots Everywhere if Trump Wins’,['REAL']
5082,Taliban claims responsibility for fatal attack on Americans in Kabul,['FAKE']
5083,Fighting Ghost Fascists While Aiding Real Ones,['FAKE']
5084,"Bomb maker linked to Paris attack died in Brussels airport bombing, sources tell",['REAL']
5085,Republicans discussed possibility of brokered convention,['REAL']
5086,DC Leaks Exposes Soros Plan to ‘Counter Russian Foreign Policy and Subvert Traditional Russian Values’,['REAL']
5087,"Saudi ambassador to the UAE: Any contact with Iran, Iraq, Syria, and Lebanon should be checked",['REAL']
5088,Huma Abedin’s Muslim Dad,['FAKE']
5089,"John Pilger: Inside The Invisible Government: War, Propaganda, Clinton And Trump",['FAKE']
5090,New emails under review in Clinton case emerged from Weiner probe,['REAL']
5091,"Modi effect: Facebook to abolish fake troll accounts, users can transfer content till 31st Dec",['REAL']
5092,"As Iran talks intensify, Boehner and Netanyahu warn against deal",['FAKE']
5093,Joel Skousen on Scenario World War 3 NWO 2016 Is Coming,['FAKE']
5094,"Hillary Won More Votes, Lost The Election",['REAL']
5095,"Feds: 275,000 born to illegals in 1 year",['FAKE']
5096,Iran nuclear agreement: Is a 'better deal' possible – and at what cost? (+video),['REAL']
5097,Income Inequality Is a Problem—When Caused by Government Meddling,['REAL']
5098,Sen. Rand Paul Announces 2016 Presidential Run,['REAL']
5099,ObamaCare 2015: Harvard faculty outraged over health care hikes,['REAL']
5100,When the River Ran Red,['REAL']
5101,'Selma' sets off new fight over Martin Luther King's contested legacy,['REAL']
5102,"In Kenyan town where students were massacred, 'it's not safe'",['REAL']
5103,"“He’s filling the government with Muslims”: Hanging out with Ted Cruz, Mike Huckabee and Rand Paul inside New Hampshire’s wacky GOP 2016 cattle call",['FAKE']
5104,Lucifer's Banker: Bradley Birkenfeld on Corporate Crime in America,['REAL']
5105,Clinton clinches Democratic nomination – Sanders vows to fight on,['REAL']
5106,The U.S. government’s predatory-lending program,['REAL']
5107,Trump Reaches Out to Blacks; Blacks Riot in Philadelphia,['FAKE']
5108,There is no nationwide crime wave (and police killings are not up),['REAL']
5109,Can’t quit Mitt: Friends say Romney feels nudge to consider a 2016 presidential run,['FAKE']
5110,Trump sees Biden the same as Hillary,['REAL']
5111,Now what? Where the Democratic candidates go from here.,['REAL']
5112,"What If Consciousness Is a State of Matter, Just Like a Solid, a Liquid or a Gas?",['FAKE']
5113,"While You Were Watching the World Series Some Very, Very Big News Broke",['REAL']
5114,Jonah Goldberg: Hillary's Iowa 'win' is a big loss for Democrats,['FAKE']
5115,House passes alternate abortion measure,['REAL']
5116,TOO MANY MILLENNIALS ARE COOL WITH COMMUNISM,['REAL']
5117,Trump Won’t Mention That Bush & Cheney Deleted 22 Million Emails,['REAL']
